job_id,job_title,company_size,location,state,experience_level,remote_type,salary_min,salary_max,salary_avg,posted_date,requires_sql,requires_python,requires_tableau,requires_excel
JOB_00220,Business Analyst,Large (1000-5000),OH,OH,Mid,Onsite,67000,81000,74000,2025-08-25,True,True,False,True
JOB_00221,Data Analyst,Startup (<50),NY,NY,Senior,Onsite,109000,133000,121000,2025-08-13,True,False,False,True
JOB_00222,Data Analyst II,Large (1000-5000),TX,TX,Mid,Remote,75000,91000,83000,2025-09-17,True,True,False,True
JOB_00223,Financial Data Analyst,Small (50-200),MD,MD,Mid,Remote,83000,101000,92000,2025-08-29,True,True,True,True
JOB_00224,Senior Data Analyst,Medium (200-1000),NC,NC,Entry,Onsite,50000,61000,55000,2025-09-13,True,True,True,True
JOB_00225,Data Analyst II,Medium (200-1000),AZ,AZ,Entry,Onsite,48000,58000,53000,2025-10-09,True,True,True,True
JOB_00226,Data Analyst II,Enterprise (5000+),NC,NC,Senior,Remote,97000,119000,108000,2025-08-22,True,False,True,True
JOB_00227,Junior Data Analyst,Large (1000-5000),VA,VA,Entry,Remote,57000,69000,63000,2025-09-07,True,True,False,True
JOB_00228,Business Analyst,Large (1000-5000),TX,TX,Mid,Remote,65000,79000,72000,2025-09-07,True,True,True,False
JOB_00229,Junior Data Analyst,Startup (<50),LA,LA,Senior,Onsite,96000,118000,107000,2025-07-22,True,False,False,True
JOB_00230,Operations Analyst,Enterprise (5000+),VA,VA,Mid,Remote,74000,90000,82000,2025-08-22,False,True,True,True
JOB_00231,Operations Analyst,Large (1000-5000),IL,IL,Mid,Remote,64000,78000,71000,2025-08-31,False,True,True,True
JOB_00232,Data Analyst,Small (50-200),CA,CA,Mid,Onsite,94000,116000,105000,2025-09-28,True,True,True,True
JOB_00233,Senior Data Analyst,Enterprise (5000+),WI,WI,Entry,Hybrid,59000,73000,66000,2025-09-20,True,False,False,False
JOB_00234,Business Intelligence Analyst,Medium (200-1000),FL,FL,Entry,Onsite,40000,50000,45000,2025-09-09,True,True,True,False
JOB_00235,Data Analyst,Startup (<50),NJ,NJ,Entry,Remote,50000,61000,55000,2025-09-29,True,False,False,True
JOB_00236,Business Intelligence Analyst,Small (50-200),OR,OR,Mid,Onsite,86000,105000,95000,2025-08-18,True,True,True,True
JOB_00237,Junior Data Analyst,Large (1000-5000),OR,OR,Mid,Onsite,77000,95000,86000,2025-09-02,True,False,True,False
JOB_00238,Marketing Data Analyst,Medium (200-1000),CA,CA,Entry,Onsite,76000,94000,85000,2025-07-27,True,False,False,False
JOB_00239,Operations Analyst,Startup (<50),MN,MN,Mid,Remote,65000,79000,72000,2025-09-28,False,False,True,True
JOB_00240,Marketing Data Analyst,Medium (200-1000),NY,NY,Mid,Remote,111000,135000,123000,2025-07-31,False,True,True,True
JOB_00241,Data Analyst II,Medium (200-1000),TX,TX,Mid,Remote,68000,82000,75000,2025-09-10,True,True,False,False
JOB_00242,Data Analyst,Large (1000-5000),GA,GA,Entry,Onsite,32000,38000,35000,2025-07-14,True,True,True,False
JOB_00243,Marketing Data Analyst,Startup (<50),AZ,AZ,Entry,Hybrid,50000,61000,55000,2025-10-12,True,True,False,True
JOB_00244,Operations Analyst,Startup (<50),GA,GA,Mid,Hybrid,56000,68000,62000,2025-08-05,True,True,True,True
JOB_00245,Data Analyst II,Small (50-200),TX,TX,Mid,Remote,62000,76000,69000,2025-08-27,False,True,True,True
JOB_00246,Marketing Data Analyst,Small (50-200),PA,PA,Mid,Onsite,65000,79000,72000,2025-10-04,False,False,True,True
JOB_00247,Junior Data Analyst,Large (1000-5000),NY,NY,Entry,Onsite,63000,77000,70000,2025-07-25,True,False,False,True
JOB_00248,Junior Data Analyst,Large (1000-5000),OH,OH,Senior,Onsite,76000,92000,84000,2025-07-20,True,True,False,True
JOB_00249,Business Analyst,Large (1000-5000),TX,TX,Senior,Remote,118000,144000,131000,2025-09-04,True,True,False,False
JOB_00250,Operations Analyst,Large (1000-5000),IL,IL,Mid,Hybrid,76000,92000,84000,2025-09-03,False,False,False,True
JOB_00251,Marketing Data Analyst,Small (50-200),CA,CA,Entry,Remote,64000,78000,71000,2025-09-01,True,True,True,True
JOB_00252,Marketing Data Analyst,Large (1000-5000),LA,LA,Mid,Remote,64000,78000,71000,2025-07-15,True,True,True,False
JOB_00253,Senior Data Analyst,Large (1000-5000),NC,NC,Mid,Hybrid,68000,82000,75000,2025-08-03,True,True,True,True
JOB_00254,Data Analyst I,Startup (<50),NY,NY,Mid,Remote,88000,108000,98000,2025-09-18,True,True,False,False
JOB_00255,Marketing Data Analyst,Large (1000-5000),NY,NY,Mid,Onsite,76000,94000,85000,2025-07-19,False,False,False,False
JOB_00256,Marketing Data Analyst,Startup (<50),TX,TX,Mid,Onsite,86000,105000,95000,2025-07-18,True,False,True,True
JOB_00257,Data Analyst I,Large (1000-5000),OR,OR,Mid,Hybrid,83000,101000,92000,2025-07-26,True,True,True,True
JOB_00258,Business Intelligence Analyst,Medium (200-1000),NH,NH,Mid,Remote,68000,82000,75000,2025-09-04,True,True,False,False
JOB_00259,Marketing Data Analyst,Medium (200-1000),RI,RI,Entry,Onsite,43000,53000,48000,2025-08-03,False,True,False,True
JOB_00260,Data Analyst,Small (50-200),OH,OH,Senior,Remote,94000,114000,104000,2025-09-04,False,False,False,True
JOB_00261,Senior Data Analyst,Medium (200-1000),LA,LA,Entry,Onsite,47000,57000,52000,2025-09-16,False,False,True,False
JOB_00262,Marketing Data Analyst,Medium (200-1000),IL,IL,Mid,Hybrid,69000,85000,77000,2025-07-30,True,True,False,True
JOB_00263,Business Intelligence Analyst,Small (50-200),NY,NY,Mid,Onsite,67000,81000,74000,2025-07-21,False,False,False,True
JOB_00264,Junior Data Analyst,Medium (200-1000),AZ,AZ,Entry,Onsite,57000,69000,63000,2025-08-14,True,True,True,True
JOB_00265,Financial Data Analyst,Medium (200-1000),NY,NY,Entry,Remote,75000,91000,83000,2025-08-17,True,True,False,True
JOB_00266,Data Analyst II,Large (1000-5000),IL,IL,Entry,Onsite,50000,62000,56000,2025-08-08,True,False,True,True
JOB_00267,Financial Data Analyst,Large (1000-5000),NY,NY,Entry,Remote,62000,76000,69000,2025-09-21,True,True,True,True
JOB_00268,Business Analyst,Large (1000-5000),MD,MD,Senior,Hybrid,139000,169000,154000,2025-09-06,True,True,False,True
JOB_00269,Operations Analyst,Startup (<50),NY,NY,Entry,Remote,72000,88000,80000,2025-07-20,False,False,False,True
JOB_00270,Business Intelligence Analyst,Enterprise (5000+),CA,CA,Entry,Hybrid,66000,80000,73000,2025-08-31,True,True,True,False
JOB_00271,Business Analyst,Startup (<50),TX,TX,Mid,Remote,83000,101000,92000,2025-09-12,True,True,True,True
JOB_00272,Senior Data Analyst,Medium (200-1000),IL,IL,Mid,Hybrid,77000,95000,86000,2025-09-14,True,True,False,True
JOB_00273,Data Analyst II,Large (1000-5000),CA,CA,Entry,Remote,74000,90000,82000,2025-09-24,True,True,True,True
JOB_00274,Data Analyst,Medium (200-1000),LA,LA,Entry,Onsite,36000,44000,40000,2025-10-07,True,True,True,False
JOB_00275,Data Analyst II,Large (1000-5000),OR,OR,Entry,Onsite,54000,66000,60000,2025-08-13,True,True,True,True
JOB_00276,Business Intelligence Analyst,Medium (200-1000),MA,MA,Mid,Onsite,84000,102000,93000,2025-10-03,False,False,False,True
JOB_00277,Financial Data Analyst,Medium (200-1000),CA,CA,Senior,Onsite,127000,155000,141000,2025-08-20,True,False,True,False
JOB_00278,Business Intelligence Analyst,Medium (200-1000),FL,FL,Mid,Remote,56000,68000,62000,2025-09-18,False,True,False,False
JOB_00279,Marketing Data Analyst,Medium (200-1000),UT,UT,Entry,Onsite,50000,61000,55000,2025-08-10,False,True,True,True
JOB_00280,Marketing Data Analyst,Medium (200-1000),PA,PA,Mid,Onsite,72000,88000,80000,2025-09-11,True,False,False,False
JOB_00281,Data Analyst I,Large (1000-5000),TX,TX,Mid,Onsite,67000,81000,74000,2025-07-21,True,False,False,False
JOB_00282,Data Analyst,Startup (<50),CT,CT,Entry,Hybrid,72000,88000,80000,2025-09-29,True,True,False,False
JOB_00283,Marketing Data Analyst,Medium (200-1000),TX,TX,Mid,Hybrid,60000,74000,67000,2025-09-14,True,False,False,True
JOB_00284,Data Analyst I,Startup (<50),NY,NY,Mid,Remote,58000,72000,65000,2025-07-15,False,True,True,True
JOB_00285,Operations Analyst,Medium (200-1000),GA,GA,Mid,Onsite,76000,94000,85000,2025-08-14,False,False,False,True
JOB_00286,Data Analyst,Small (50-200),WA,WA,Mid,Remote,81000,99000,90000,2025-08-02,True,True,False,True
JOB_00287,Data Analyst II,Medium (200-1000),FL,FL,Mid,Hybrid,78000,96000,87000,2025-09-27,False,False,True,True
JOB_00288,Financial Data Analyst,Startup (<50),CT,CT,Mid,Onsite,85000,103000,94000,2025-09-25,True,True,False,True
JOB_00289,Financial Data Analyst,Large (1000-5000),NY,NY,Entry,Onsite,63000,77000,70000,2025-07-19,False,False,True,True
JOB_00290,Operations Analyst,Startup (<50),CA,CA,Senior,Hybrid,117000,143000,130000,2025-08-02,True,True,True,True
JOB_00291,Business Intelligence Analyst,Small (50-200),MA,MA,Entry,Remote,64000,78000,71000,2025-09-02,False,True,True,True
JOB_00292,Financial Data Analyst,Small (50-200),TX,TX,Mid,Onsite,84000,102000,93000,2025-07-26,True,False,False,True
JOB_00293,Operations Analyst,Medium (200-1000),IL,IL,Entry,Remote,58000,70000,64000,2025-08-19,True,False,True,True
JOB_00294,Operations Analyst,Small (50-200),OH,OH,Entry,Hybrid,38000,46000,42000,2025-08-16,True,False,False,True
JOB_00295,Data Analyst I,Medium (200-1000),AL,AL,Mid,Onsite,59000,73000,66000,2025-08-13,True,True,False,False
JOB_00296,Financial Data Analyst,Large (1000-5000),WI,WI,Mid,Onsite,58000,70000,64000,2025-09-09,True,False,False,False
JOB_00297,Data Analyst II,Medium (200-1000),NY,NY,Entry,Onsite,50000,62000,56000,2025-07-23,False,False,False,True
JOB_00298,Senior Data Analyst,Medium (200-1000),AZ,AZ,Entry,Onsite,43000,53000,48000,2025-08-07,True,True,True,True
JOB_00299,Financial Data Analyst,Medium (200-1000),VA,VA,Entry,Onsite,44000,54000,49000,2025-07-24,True,True,False,True
JOB_00300,Data Analyst II,Startup (<50),MI,MI,Senior,Remote,94000,114000,104000,2025-09-07,False,False,True,True
JOB_00301,Financial Data Analyst,Medium (200-1000),CA,CA,Mid,Onsite,78000,96000,87000,2025-10-03,False,False,False,True
JOB_00302,Senior Data Analyst,Startup (<50),PA,PA,Mid,Onsite,54000,66000,60000,2025-09-12,True,False,True,True
JOB_00303,Senior Data Analyst,Large (1000-5000),OH,OH,Mid,Hybrid,68000,84000,76000,2025-08-31,False,False,True,True
JOB_00304,Junior Data Analyst,Large (1000-5000),TX,TX,Entry,Remote,68000,82000,75000,2025-08-04,True,False,True,True
JOB_00305,Business Analyst,Small (50-200),NY,NY,Mid,Remote,87000,107000,97000,2025-09-25,True,False,True,True
JOB_00306,Data Analyst I,Medium (200-1000),CA,CA,Senior,Remote,107000,131000,119000,2025-09-13,True,False,True,False
JOB_00307,Marketing Data Analyst,Small (50-200),NJ,NJ,Mid,Hybrid,94000,114000,104000,2025-07-16,True,False,False,False
JOB_00308,Data Analyst I,Large (1000-5000),UT,UT,Mid,Hybrid,52000,64000,58000,2025-07-14,True,False,True,True
JOB_00309,Data Analyst II,Enterprise (5000+),MA,MA,Entry,Hybrid,66000,80000,73000,2025-10-04,True,True,False,False
JOB_00310,Marketing Data Analyst,Medium (200-1000),NY,NY,Mid,Remote,75000,91000,83000,2025-08-21,True,True,True,False
JOB_00311,Junior Data Analyst,Large (1000-5000),CO,CO,Mid,Onsite,62000,76000,69000,2025-08-04,False,True,False,False
JOB_00312,Financial Data Analyst,Large (1000-5000),UT,UT,Senior,Hybrid,83000,101000,92000,2025-08-20,True,False,False,False
JOB_00313,Data Analyst,Large (1000-5000),WA,WA,Mid,Remote,86000,106000,96000,2025-09-16,False,True,False,False
JOB_00314,Marketing Data Analyst,Small (50-200),AZ,AZ,Mid,Remote,67000,81000,74000,2025-08-24,True,True,True,True
JOB_00315,Business Intelligence Analyst,Enterprise (5000+),NY,NY,Mid,Remote,63000,77000,70000,2025-07-15,False,True,True,True
JOB_00316,Data Analyst,Medium (200-1000),FL,FL,Mid,Onsite,68000,84000,76000,2025-07-31,True,False,True,False
JOB_00317,Marketing Data Analyst,Large (1000-5000),IN,IN,Mid,Onsite,62000,76000,69000,2025-08-12,False,False,False,True
JOB_00318,Data Analyst,Large (1000-5000),FL,FL,Senior,Onsite,85000,103000,94000,2025-08-28,True,False,False,False
JOB_00319,Senior Data Analyst,Medium (200-1000),MN,MN,Mid,Remote,77000,95000,86000,2025-08-24,True,True,False,False
JOB_00320,Marketing Data Analyst,Large (1000-5000),TX,TX,Senior,Onsite,81000,99000,90000,2025-08-05,True,True,True,True
JOB_00321,Operations Analyst,Medium (200-1000),CA,CA,Senior,Onsite,140000,170000,155000,2025-07-27,True,True,False,True
JOB_00322,Data Analyst II,Startup (<50),NY,NY,Mid,Hybrid,92000,112000,102000,2025-08-11,True,True,False,True
JOB_00323,Data Analyst II,Startup (<50),FL,FL,Entry,Remote,50000,62000,56000,2025-09-08,True,False,True,True
JOB_00324,Marketing Data Analyst,Medium (200-1000),AL,AL,Mid,Remote,67000,81000,74000,2025-08-11,True,True,True,True
JOB_00325,Data Analyst,Small (50-200),IL,IL,Entry,Onsite,67000,81000,74000,2025-08-24,True,True,False,True
JOB_00326,Junior Data Analyst,Medium (200-1000),CA,CA,Entry,Onsite,76000,92000,84000,2025-07-19,True,True,True,True
JOB_00327,Marketing Data Analyst,Medium (200-1000),CA,CA,Senior,Remote,110000,134000,122000,2025-09-21,True,True,False,True
JOB_00328,Financial Data Analyst,Enterprise (5000+),VA,VA,Entry,Hybrid,52000,64000,58000,2025-09-26,True,True,False,True
JOB_00329,Business Intelligence Analyst,Medium (200-1000),CT,CT,Mid,Remote,50000,62000,56000,2025-08-05,True,True,False,False
JOB_00330,Data Analyst,Small (50-200),CA,CA,Senior,Hybrid,134000,164000,149000,2025-08-23,True,True,False,False
JOB_00331,Business Intelligence Analyst,Large (1000-5000),FL,FL,Mid,Onsite,58000,72000,65000,2025-08-01,False,True,False,True
JOB_00332,Data Analyst,Startup (<50),CA,CA,Entry,Onsite,40000,48000,44000,2025-10-02,True,True,True,True
JOB_00333,Marketing Data Analyst,Small (50-200),WA,WA,Entry,Remote,64000,78000,71000,2025-09-25,False,False,True,False
JOB_00334,Financial Data Analyst,Large (1000-5000),CA,CA,Mid,Hybrid,94000,116000,105000,2025-09-19,True,False,False,True
JOB_00335,Data Analyst,Small (50-200),CA,CA,Mid,Remote,87000,107000,97000,2025-09-09,False,True,False,True
JOB_00336,Marketing Data Analyst,Large (1000-5000),FL,FL,Mid,Hybrid,82000,100000,91000,2025-09-01,True,False,False,True
JOB_00337,Data Analyst II,Small (50-200),NJ,NJ,Senior,Onsite,95000,117000,106000,2025-08-15,True,False,True,True
JOB_00338,Junior Data Analyst,Enterprise (5000+),NY,NY,Senior,Remote,149000,183000,166000,2025-08-30,True,True,True,True
JOB_00339,Marketing Data Analyst,Large (1000-5000),IL,IL,Mid,Onsite,86000,106000,96000,2025-09-07,False,True,True,True
JOB_00340,Marketing Data Analyst,Large (1000-5000),CA,CA,Mid,Remote,111000,135000,123000,2025-09-10,True,True,True,True
JOB_00341,Business Analyst,Startup (<50),MA,MA,Mid,Remote,78000,96000,87000,2025-08-13,True,True,False,True
JOB_00342,Data Analyst,Large (1000-5000),CA,CA,Entry,Onsite,66000,80000,73000,2025-08-04,True,False,False,True
JOB_00343,Data Analyst,Large (1000-5000),FL,FL,Entry,Remote,42000,52000,47000,2025-08-29,True,True,True,True
JOB_00344,Data Analyst II,Large (1000-5000),NY,NY,Entry,Onsite,68000,82000,75000,2025-07-21,True,False,False,True
JOB_00345,Business Analyst,Enterprise (5000+),TX,TX,Entry,Remote,63000,77000,70000,2025-07-21,True,True,False,True
JOB_00346,Data Analyst,Startup (<50),GA,GA,Mid,Remote,62000,76000,69000,2025-10-09,True,False,False,False
JOB_00347,Data Analyst II,Medium (200-1000),GA,GA,Mid,Onsite,60000,74000,67000,2025-09-17,False,False,False,True
JOB_00348,Data Analyst,Large (1000-5000),KY,KY,Mid,Hybrid,68000,84000,76000,2025-07-25,False,False,True,True
JOB_00349,Data Analyst I,Small (50-200),CT,CT,Mid,Remote,69000,85000,77000,2025-09-12,True,False,False,True
JOB_00350,Data Analyst I,Small (50-200),IL,IL,Mid,Onsite,50000,62000,56000,2025-08-13,True,True,True,False
JOB_00351,Business Analyst,Medium (200-1000),CA,CA,Entry,Onsite,72000,88000,80000,2025-08-01,True,False,False,False
JOB_00352,Data Analyst II,Small (50-200),OR,OR,Senior,Onsite,86000,106000,96000,2025-08-14,True,True,False,True
JOB_00353,Senior Data Analyst,Large (1000-5000),CO,CO,Mid,Onsite,81000,99000,90000,2025-08-26,True,False,False,True
JOB_00354,Data Analyst I,Enterprise (5000+),NY,NY,Mid,Onsite,97000,119000,108000,2025-07-27,True,True,False,True
JOB_00355,Business Intelligence Analyst,Large (1000-5000),CA,CA,Entry,Remote,62000,76000,69000,2025-09-28,False,True,False,True
JOB_00356,Data Analyst I,Medium (200-1000),MA,MA,Senior,Onsite,116000,142000,129000,2025-09-03,False,False,True,False
JOB_00357,Business Analyst,Medium (200-1000),PA,PA,Mid,Remote,79000,97000,88000,2025-07-30,True,True,True,True
JOB_00358,Data Analyst,Medium (200-1000),NC,NC,Mid,Remote,73000,89000,81000,2025-09-03,True,True,True,True
JOB_00359,Business Intelligence Analyst,Enterprise (5000+),CA,CA,Entry,Onsite,62000,76000,69000,2025-07-18,False,True,True,True
JOB_00360,Marketing Data Analyst,Large (1000-5000),MN,MN,Entry,Hybrid,46000,56000,51000,2025-08-23,False,False,True,True
JOB_00361,Data Analyst II,Large (1000-5000),GA,GA,Entry,Hybrid,50000,61000,55000,2025-10-03,True,False,False,True
JOB_00362,Business Intelligence Analyst,Small (50-200),CO,CO,Entry,Onsite,56000,68000,62000,2025-07-16,True,False,True,True
JOB_00363,Data Analyst II,Startup (<50),AL,AL,Mid,Remote,68000,84000,76000,2025-09-29,True,False,False,True
JOB_00364,Senior Data Analyst,Large (1000-5000),UT,UT,Mid,Hybrid,60000,74000,67000,2025-07-17,True,True,False,True
JOB_00365,Business Intelligence Analyst,Medium (200-1000),NJ,NJ,Mid,Hybrid,61000,75000,68000,2025-09-27,True,True,False,True
JOB_00366,Business Intelligence Analyst,Medium (200-1000),MN,MN,Entry,Hybrid,62000,76000,69000,2025-10-07,False,False,False,True
JOB_00367,Junior Data Analyst,Medium (200-1000),NC,NC,Entry,Hybrid,66000,80000,73000,2025-08-05,True,False,True,True
JOB_00368,Marketing Data Analyst,Large (1000-5000),VA,VA,Senior,Remote,119000,145000,132000,2025-07-20,True,True,False,True
JOB_00369,Junior Data Analyst,Small (50-200),MA,MA,Entry,Remote,69000,85000,77000,2025-10-04,True,True,True,False
JOB_00370,Operations Analyst,Startup (<50),AZ,AZ,Mid,Hybrid,76000,92000,84000,2025-07-22,True,True,False,True
JOB_00371,Junior Data Analyst,Small (50-200),TX,TX,Mid,Remote,89000,109000,99000,2025-10-11,False,True,False,True
JOB_00372,Marketing Data Analyst,Medium (200-1000),UT,UT,Senior,Onsite,93000,113000,103000,2025-08-11,True,True,True,False
JOB_00373,Business Analyst,Medium (200-1000),NC,NC,Mid,Remote,65000,79000,72000,2025-08-18,False,True,True,False
JOB_00374,Junior Data Analyst,Small (50-200),PA,PA,Mid,Remote,83000,101000,92000,2025-07-23,True,True,False,False
JOB_00375,Financial Data Analyst,Large (1000-5000),TX,TX,Entry,Remote,56000,68000,62000,2025-07-14,True,True,False,True
JOB_00376,Data Analyst I,Medium (200-1000),TX,TX,Senior,Remote,72000,88000,80000,2025-08-18,True,False,False,True
JOB_00377,Data Analyst I,Large (1000-5000),OR,OR,Senior,Remote,82000,100000,91000,2025-08-07,True,False,True,True
JOB_00378,Senior Data Analyst,Medium (200-1000),CA,CA,Entry,Onsite,37000,45000,41000,2025-07-26,True,True,True,True
JOB_00379,Operations Analyst,Small (50-200),IL,IL,Mid,Onsite,61000,75000,68000,2025-08-12,False,True,True,True
JOB_00380,Financial Data Analyst,Startup (<50),CO,CO,Mid,Onsite,77000,95000,86000,2025-08-18,True,False,False,False
JOB_00381,Business Intelligence Analyst,Small (50-200),CA,CA,Entry,Remote,65000,79000,72000,2025-09-08,True,True,False,True
JOB_00382,Junior Data Analyst,Large (1000-5000),TX,TX,Mid,Hybrid,75000,91000,83000,2025-09-11,True,False,True,True
JOB_00383,Business Analyst,Startup (<50),CA,CA,Mid,Remote,57000,69000,63000,2025-09-07,True,True,True,True
JOB_00384,Financial Data Analyst,Medium (200-1000),TX,TX,Senior,Remote,112000,136000,124000,2025-09-11,True,False,False,True
JOB_00385,Financial Data Analyst,Startup (<50),AL,AL,Mid,Onsite,45000,55000,50000,2025-08-01,False,True,True,False
JOB_00386,Business Intelligence Analyst,Medium (200-1000),MI,MI,Senior,Remote,82000,100000,91000,2025-07-19,False,True,False,True
JOB_00387,Marketing Data Analyst,Enterprise (5000+),NY,NY,Mid,Hybrid,64000,78000,71000,2025-08-30,False,False,False,True
JOB_00388,Data Analyst,Small (50-200),CA,CA,Entry,Remote,79000,97000,88000,2025-08-10,True,False,True,True
